family,scenario,field,segment,binning,k,share,cumulative_share
Gray-Scott reaction-diffusion,bubbles,A,train,box,43,3.4367931246638774e-05,0.9998052896264646
Gray-Scott reaction-diffusion,bubbles,A,train,box,44,3.220770664882401e-05,0.9998374973331133
Gray-Scott reaction-diffusion,bubbles,A,train,box,45,2.541273064340002e-05,0.9998629100637567
Gray-Scott reaction-diffusion,bubbles,A,train,box,46,2.124999927107995e-05,0.9998841600630279
Gray-Scott reaction-diffusion,bubbles,A,train,box,47,1.794223755632704e-05,0.9999021023005842
Gray-Scott reaction-diffusion,bubbles,A,train,box,48,1.5972818478343917e-05,0.9999180751190626
Gray-Scott reaction-diffusion,bubbles,A,train,box,49,1.4467684429723204e-05,0.9999325428034923
Gray-Scott reaction-diffusion,bubbles,A,train,box,50,1.0945092738229156e-05,0.9999434878962306
Gray-Scott reaction-diffusion,bubbles,A,train,box,51,1.0033887180887054e-05,0.9999535217834113
Gray-Scott reaction-diffusion,bubbles,A,train,box,52,7.111008399221573e-06,0.9999606327918106
Gray-Scott reaction-diffusion,bubbles,A,train,box,53,6.2140625936428265e-06,0.9999668468544042
Gray-Scott reaction-diffusion,bubbles,A,train,box,54,5.704636079106132e-06,0.9999725514904833
Gray-Scott reaction-diffusion,bubbles,A,train,box,55,5.144721946521765e-06,0.9999776962124298
Gray-Scott reaction-diffusion,bubbles,A,train,box,56,3.83978835745819e-06,0.9999815360007873
Gray-Scott reaction-diffusion,bubbles,A,train,box,57,3.548341211380208e-06,0.9999850843419986
Gray-Scott reaction-diffusion,bubbles,A,train,box,58,3.1119395550602637e-06,0.9999881962815537
Gray-Scott reaction-diffusion,bubbles,A,train,box,59,2.5982218248879264e-06,0.9999907945033786
Gray-Scott reaction-diffusion,bubbles,A,train,box,60,2.5922718848627e-06,0.9999933867752634
Gray-Scott reaction-diffusion,bubbles,A,train,box,61,2.1577492559274356e-06,0.9999955445245193
Gray-Scott reaction-diffusion,bubbles,A,train,box,62,1.8657145122471876e-06,0.9999974102390315
Gray-Scott reaction-diffusion,bubbles,A,train,box,63,1.8040943754291031e-06,0.999999214333407
Gray-Scott reaction-diffusion,bubbles,A,train,box,64,7.856665933700467e-07,1.0000000000000002
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,1,0.014773914229315824,0.014773914229315824
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,2,0.04251633306923549,0.05729024729855131
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,3,0.06939933364157883,0.12668958094013014
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,4,0.0474213912083155,0.17411097214844562
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,5,0.09946197897770886,0.2735729511261545
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,6,0.08458872853355524,0.35816167965970974
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,7,0.09282733619767589,0.4509890158573856
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,8,0.07222968978361971,0.5232187056410053
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,9,0.07892434602789632,0.6021430516689016
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,10,0.07883665844251968,0.6809797101114213
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,11,0.04524337668822739,0.7262230867996486
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,12,0.052500402429715,0.7787234892293637
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,13,0.04243066599828061,0.8211541552276443
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,14,0.033310318596540905,0.8544644738241853
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,15,0.026324019830830207,0.8807884936550154
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,16,0.023493705539011946,0.9042821991940274
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,17,0.025666516650984992,0.9299487158450123
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,18,0.016250773477592333,0.9461994893226047
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,19,0.012832924179936986,0.9590324135025415
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,20,0.009918729402630782,0.9689511429051724
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,21,0.008739979447280083,0.9776911223524525
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,22,0.005622014509962484,0.9833131368624148
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,23,0.004036790865728197,0.9873499277281431
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,24,0.003089288571427291,0.9904392162995703
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,25,0.002432938885280005,0.9928721551848503
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,26,0.0014913084186743957,0.9943634636035247
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,27,0.0009261509711137005,0.9952896145746384
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,28,0.0006895190008633507,0.9959791335755017
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,29,0.0005415033191826274,0.9965206368946844
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,30,0.0002717215127399162,0.9967923584074243
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,31,0.00021975539914966417,0.997012113806574
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,32,0.00015275729819385175,0.9971648711047677
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,33,0.00015115177160341363,0.9973160228763711
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,34,0.0001617049754369943,0.9974777278518081
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,35,0.00014566944050744936,0.9976233972923155
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,36,0.00017915408483648782,0.997802551377152
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,37,0.00016253569243261358,0.9979650870695846
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,38,0.00019425190588486402,0.9981593389754695
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,39,0.00017765497684463179,0.9983369939523142
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,40,0.00016969223233847971,0.9985066861846527
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,41,0.00017925801392953112,0.9986859441985821
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,42,0.00015800578047003784,0.9988439499790522
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,43,0.0001570269297489502,0.9990009769088011
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,44,0.00013184291712965983,0.9991328198259307
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,45,0.00013416127525276865,0.9992669811011834
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,46,0.00011885728861773185,0.9993858383898012
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,47,9.956003237828693e-05,0.9994853984221795
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,48,8.84999015406472e-05,0.9995738983237202
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,49,7.253496103710998e-05,0.9996464332847573
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,50,7.43625081447631e-05,0.9997207957929022
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,51,5.3960517578746746e-05,0.9997747563104808
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,52,3.9268445712804525e-05,0.9998140247561936
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,53,3.656703020796196e-05,0.9998505917864016
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,54,2.976754880132643e-05,0.9998803593352028
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,55,2.602954315554187e-05,0.9999063888783585
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,56,1.956444646682241e-05,0.9999259533248253
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,57,1.560984279105457e-05,0.9999415631676164
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,58,1.2472735641826882e-05,0.9999540359032582
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,59,1.0186020497300406e-05,0.9999642219237554
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,60,8.206447951167566e-06,0.9999724283717065
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,61,6.431079771193569e-06,0.9999788594514777
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,62,5.80660420300876e-06,0.9999846660556808
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,63,4.582668904412639e-06,0.9999892487245853
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,64,3.2643190590950913e-06,0.9999925130436443
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,65,2.3984784283498755e-06,0.9999949115220726
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,66,1.3406038137431974e-06,0.9999962521258865
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,67,1.1265385178710148e-06,0.9999973786644043
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,68,8.824937215372728e-07,0.9999982611581258
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,69,6.173592614838654e-07,0.9999988785173873
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,70,3.087312448847206e-07,0.9999991872486322
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,71,3.3147069011928453e-07,0.9999995187193225
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,72,2.2142214206983463e-07,0.9999997401414645
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,73,1.4663680926041767e-07,0.9999998867782739
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,74,7.433442882490373e-08,0.9999999611127026
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,75,2.5559089133097608e-08,0.9999999866717918
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,76,1.3328206547518555e-08,0.9999999999999982
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,77,2.5800498547565166e-16,0.9999999999999986
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,78,1.9000568990174665e-16,0.9999999999999987
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,79,2.0009645755281767e-16,0.9999999999999988
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,80,1.680737479046516e-16,0.999999999999999
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,81,1.2607014941969752e-16,0.9999999999999991
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,82,1.784226553484853e-16,0.9999999999999992
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,83,8.033147929631233e-17,0.9999999999999994
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,84,1.2276938642278793e-16,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,85,6.71449552754116e-17,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,86,6.522804437184228e-17,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,87,5.566764822709421e-17,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,88,2.3728626833245004e-17,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,89,2.314891490088622e-17,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,A,settled,radial,90,2.7001254569561717e-18,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,A,settled,box,1,0.01477391422931582,0.01477391422931582
Gray-Scott reaction-diffusion,bubbles,A,settled,box,2,0.04251633306923548,0.057290247298551304
Gray-Scott reaction-diffusion,bubbles,A,settled,box,3,0.07505175765094077,0.13234200494949208
Gray-Scott reaction-diffusion,bubbles,A,settled,box,4,0.06764979881684077,0.19999180376633283
Gray-Scott reaction-diffusion,bubbles,A,settled,box,5,0.11681391983347188,0.3168057235998047
Gray-Scott reaction-diffusion,bubbles,A,settled,box,6,0.08694232392808149,0.4037480475278862
Gray-Scott reaction-diffusion,bubbles,A,settled,box,7,0.09250638677102156,0.4962544342989077
Gray-Scott reaction-diffusion,bubbles,A,settled,box,8,0.08644024196427982,0.5826946762631876
Gray-Scott reaction-diffusion,bubbles,A,settled,box,9,0.08105256943934544,0.6637472457025331
Gray-Scott reaction-diffusion,bubbles,A,settled,box,10,0.07094282844744204,0.7346900741499751
Gray-Scott reaction-diffusion,bubbles,A,settled,box,11,0.04823597609463882,0.7829260502446138
Gray-Scott reaction-diffusion,bubbles,A,settled,box,12,0.04103570688013301,0.8239617571247468
Gray-Scott reaction-diffusion,bubbles,A,settled,box,13,0.03513706644248375,0.8590988235672307
Gray-Scott reaction-diffusion,bubbles,A,settled,box,14,0.035956404249850846,0.8950552278170816
Gray-Scott reaction-diffusion,bubbles,A,settled,box,15,0.025181144713962506,0.9202363725310441
Gray-Scott reaction-diffusion,bubbles,A,settled,box,16,0.019300697705506027,0.9395370702365501
Gray-Scott reaction-diffusion,bubbles,A,settled,box,17,0.013446367822793914,0.952983438059344
Gray-Scott reaction-diffusion,bubbles,A,settled,box,18,0.012089658600852784,0.9650730966601968
Gray-Scott reaction-diffusion,bubbles,A,settled,box,19,0.00973487049832679,0.9748079671585235
Gray-Scott reaction-diffusion,bubbles,A,settled,box,20,0.006926108436732784,0.9817340755952563
Gray-Scott reaction-diffusion,bubbles,A,settled,box,21,0.0046889578389609915,0.9864230334342172
Gray-Scott reaction-diffusion,bubbles,A,settled,box,22,0.0033541641573526706,0.9897771975915699
Gray-Scott reaction-diffusion,bubbles,A,settled,box,23,0.0024546967209066323,0.9922318943124765
Gray-Scott reaction-diffusion,bubbles,A,settled,box,24,0.001648081286964492,0.9938799755994411
Gray-Scott reaction-diffusion,bubbles,A,settled,box,25,0.0012613111641921189,0.9951412867636331
Gray-Scott reaction-diffusion,bubbles,A,settled,box,26,0.0008221289435047556,0.9959634157071379
Gray-Scott reaction-diffusion,bubbles,A,settled,box,27,0.0004869054767136082,0.9964503211838516
Gray-Scott reaction-diffusion,bubbles,A,settled,box,28,0.00039276600456236943,0.996843087188414
Gray-Scott reaction-diffusion,bubbles,A,settled,box,29,0.0002692927355423145,0.9971123799239562
Gray-Scott reaction-diffusion,bubbles,A,settled,box,30,0.00018620324867133392,0.9972985831726275
Gray-Scott reaction-diffusion,bubbles,A,settled,box,31,0.00020185764047415006,0.9975004408131017
Gray-Scott reaction-diffusion,bubbles,A,settled,box,32,0.00019793915813007257,0.9976983799712317
Gray-Scott reaction-diffusion,bubbles,A,settled,box,33,0.0001721785589106093,0.9978705585301423
Gray-Scott reaction-diffusion,bubbles,A,settled,box,34,0.0001859976365767892,0.9980565561667191
Gray-Scott reaction-diffusion,bubbles,A,settled,box,35,0.00016984323412602765,0.9982263994008451
Gray-Scott reaction-diffusion,bubbles,A,settled,box,36,0.00018629353029488575,0.99841269293114
Gray-Scott reaction-diffusion,bubbles,A,settled,box,37,0.00017040538714191064,0.9985830983182818
Gray-Scott reaction-diffusion,bubbles,A,settled,box,38,0.00016976882698162748,0.9987528671452636
Gray-Scott reaction-diffusion,bubbles,A,settled,box,39,0.00016063528050429848,0.9989135024257678
Gray-Scott reaction-diffusion,bubbles,A,settled,box,40,0.0001499984115375055,0.9990635008373053
Gray-Scott reaction-diffusion,bubbles,A,settled,box,41,0.00013049560823180434,0.9991939964455372
Gray-Scott reaction-diffusion,bubbles,A,settled,box,42,0.00010597283675084047,0.999299969282288
Gray-Scott reaction-diffusion,bubbles,A,settled,box,43,9.890232108605928e-05,0.999398871603374
Gray-Scott reaction-diffusion,bubbles,A,settled,box,44,9.577163906228042e-05,0.9994946432424363
Gray-Scott reaction-diffusion,bubbles,A,settled,box,45,8.577741895499399e-05,0.9995804206613913
Gray-Scott reaction-diffusion,bubbles,A,settled,box,46,7.186519877549223e-05,0.9996522858601667
Gray-Scott reaction-diffusion,bubbles,A,settled,box,47,6.10950962547395e-05,0.9997133809564215
Gray-Scott reaction-diffusion,bubbles,A,settled,box,48,5.201605357950226e-05,0.9997653970100009
Gray-Scott reaction-diffusion,bubbles,A,settled,box,49,4.16295924754751e-05,0.9998070266024763
Gray-Scott reaction-diffusion,bubbles,A,settled,box,50,3.815378958110163e-05,0.9998451803920574
Gray-Scott reaction-diffusion,bubbles,A,settled,box,51,3.0558893994423555e-05,0.9998757392860519
Gray-Scott reaction-diffusion,bubbles,A,settled,box,52,2.1560303677872996e-05,0.9998972995897297
Gray-Scott reaction-diffusion,bubbles,A,settled,box,53,2.2054340678533956e-05,0.9999193539304083
Gray-Scott reaction-diffusion,bubbles,A,settled,box,54,1.6639992919835915e-05,0.9999359939233281
Gray-Scott reaction-diffusion,bubbles,A,settled,box,55,1.3392882318027323e-05,0.9999493868056462
Gray-Scott reaction-diffusion,bubbles,A,settled,box,56,1.0369970464406298e-05,0.9999597567761106
Gray-Scott reaction-diffusion,bubbles,A,settled,box,57,8.327507731484403e-06,0.9999680842838421
Gray-Scott reaction-diffusion,bubbles,A,settled,box,58,7.214925701411141e-06,0.9999752992095435
Gray-Scott reaction-diffusion,bubbles,A,settled,box,59,6.277937838972829e-06,0.9999815771473824
Gray-Scott reaction-diffusion,bubbles,A,settled,box,60,5.503208832299171e-06,0.9999870803562148
Gray-Scott reaction-diffusion,bubbles,A,settled,box,61,4.104739429761973e-06,0.9999911850956446
Gray-Scott reaction-diffusion,bubbles,A,settled,box,62,3.956118088056367e-06,0.9999951412137326
Gray-Scott reaction-diffusion,bubbles,A,settled,box,63,3.3756178382250482e-06,0.9999985168315707
Gray-Scott reaction-diffusion,bubbles,A,settled,box,64,1.483168428857008e-06,0.9999999999999996
Gray-Scott reaction-diffusion,bubbles,B,full,radial,1,0.013562677700913114,0.013562677700913114
Gray-Scott reaction-diffusion,bubbles,B,full,radial,2,0.03882839594000217,0.05239107364091528
Gray-Scott reaction-diffusion,bubbles,B,full,radial,3,0.05975021096242799,0.11214128460334327
Gray-Scott reaction-diffusion,bubbles,B,full,radial,4,0.04079042419300869,0.15293170879635196
